recordno,street,city,zip,state,email,birth_date,telno,ssn
277,37 WHITE BIRCH CT,ROSEVILLE,95678,CA,henry@gmail.com,07/26/1976,294000,
278,405 MARLIN SPIKE WAY,SACRAMENTO,95838,CA,henry@gmail.com,07/26/1976,296769,
279,1102 CHESLEY LN,LINCOLN,95648,CA,henry@gmail.com,07/26/1976,297500,
280,11281 STANFORD COURT LN Unit 604,GOLD RIVER,95670,CA,corbett@hotmail.com,07/26/1976,300000,
281,7320 6TH ST,RIO LINDA,95673,CA,henry@gmail.com,07/26/1976,300000,
282,993 MANTON CT,GALT,95632,CA,henry@gmail.com,07/26/1976,300000,
283,4487 PANORAMA DR,PLACERVILLE,95667,CA,henry@gmail.com,07/26/1976,300000,
284,5651 OVERLEAF WAY,SACRAMENTO,95835,CA,henry@gmail.com,07/26/1976,300500,
285,2015 PROMONTORY POINT LN,GOLD RIVER,95670,CA,henry@gmail.com,07/26/1976,305000,
286,3224 PARKHAM DR,ROSEVILLE,95747,CA,henry@gmail.com,07/26/1976,306500,
287,15 VANESSA PL,SACRAMENTO,95835,CA,henry@gmail.com,07/26/1976,312500,
288,1312 RENISON LN,LINCOLN,95648,CA,henry@gmail.com,07/26/1976,315000,
289,8 RIVER RAFT CT,SACRAMENTO,95823,CA,henry@gmail.com,07/26/1976,319789,
290,2251 LAMPLIGHT LN,LINCOLN,95648,CA,henry@gmail.com,07/26/1976,330000,
291,106 FARHAM DR,FOLSOM,95630,CA,henry@gmail.com,07/26/1976,330000,
292,5405 NECTAR CIR,ELK GROVE,95757,CA,henry@gmail.com,07/26/1976,331000,
293,5411 10TH AVE,SACRAMENTO,95820,CA,henry@gmail.com,07/26/1976,334000,
294,3512 RAINSONG CIR,RANCHO CORDOVA,95670,CA,henry@gmail.com,07/26/1976,336000,
295,1106 55TH ST,SACRAMENTO,95819,CA,henry@gmail.com,07/26/1976,339000,
296,411 ILLSLEY WAY,FOLSOM,95630,CA,henry@gmail.com,07/26/1976,339000,
297,796 BUTTERCUP CIR,GALT,95632,CA,henry@gmail.com,07/26/1976,345000,
298,1230 SANDRA CIR,PLACERVILLE,95667,CA,henry@gmail.com,07/26/1976,350000,
299,318 ANACAPA DR,ROSEVILLE,95678,CA,henry@gmail.com,07/26/1976,356000,
300,3975 SHINING STAR DR,SACRAMENTO,95823,CA,henry@gmail.com,07/26/1976,361745,
301,1620 BASLER ST,SACRAMENTO,95811,CA,henry@gmail.com,07/26/1976,361948,
302,9688 NATURE TRAIL WAY,ELK GROVE,95757,CA,henry@gmail.com,07/26/1976,370000,
303,5924 TANUS CIR,ROCKLIN,95677,CA,henry@gmail.com,07/26/1976,380000,
304,9629 CEDAR OAK WAY,ELK GROVE,95757,CA,henry@gmail.com,07/26/1976,385000,
305,3429 FERNBROOK CT,CAMERON PARK,95682,CA,henry@gmail.com,07/26/1976,399000,
306,2121 HANNAH WAY,ROCKLIN,95765,CA,henry@gmail.com,07/26/1976,402000,
307,10104 ANNIE ST,ELK GROVE,95757,CA,henry@gmail.com,07/26/1976,406026,
308,1092 MAUGHAM CT,GALT,95632,CA,henry@gmail.com,07/26/1976,420000,
309,5404 ALMOND FALLS WAY,RANCHO CORDOVA,95742,CA,henry@gmail.com,07/26/1976,425000,
310,6306 CONEJO,RANCHO MURIETA,95683,CA,henry@gmail.com,07/26/1976,425000,
311,14 CASA VATONI PL,SACRAMENTO,95834,CA,henry@gmail.com,07/26/1976,433500,
312,1456 EAGLESFIELD LN,LINCOLN,95648,CA,henry@gmail.com,07/26/1976,436746,
313,4100 BOTHWELL CIR,EL DORADO HILLS,95762,CA,henry@gmail.com,07/26/1976,438700,
314,427 21ST ST,SACRAMENTO,95811,CA,henry@gmail.com,07/26/1976,445000,
315,1044 GALSTON DR,FOLSOM,95630,CA,henry@gmail.com,07/26/1976,450000,
316,4440 SYCAMORE AVE,SACRAMENTO,95841,CA,henry@gmail.com,07/26/1976,460000,
317,1032 SOUZA DR,EL DORADO HILLS,95762,CA,henry@gmail.com,07/26/1976,460000,
318,9760 LAZULITE CT,ELK GROVE,95624,CA,henry@gmail.com,07/26/1976,460000,
319,241 LANFRANCO CIR,SACRAMENTO,95835,CA,henry@gmail.com,07/26/1976,465000,
320,5559 NORTHBOROUGH DR,SACRAMENTO,95835,CA,henry@gmail.com,07/26/1976,471750,
321,2125 BIG SKY DR,ROCKLIN,95765,CA,henry@gmail.com,07/26/1976,480000,
322,2109 HAMLET PL,CARMICHAEL,95608,CA,henry@gmail.com,07/26/1976,484000,
323,9970 STATE HIGHWAY 193,PLACERVILLE,95667,CA,henry@gmail.com,07/26/1976,485000,
324,2901 PINTAIL WAY,ELK GROVE,95757,CA,henry@gmail.com,07/26/1976,495000,
325,201 FIRESTONE DR,ROSEVILLE,95678,CA,henry@gmail.com,07/26/1976,500500,
326,1740 HIGH ST,AUBURN,95603,CA,henry@gmail.com,07/26/1976,504000,
327,2733 DANA LOOP,EL DORADO HILLS,95762,CA,henry@gmail.com,07/26/1976,541000,
328,9741 SADDLEBRED CT,WILTON,95693,CA,henry@gmail.com,07/26/1976,560000,
329,7756 TIGERWOODS DR,SACRAMENTO,95829,CA,henry@gmail.com,07/26/1976,572500,
330,5709 RIVER OAK WAY,CARMICHAEL,95608,CA,henry@gmail.com,07/26/1976,582000,
331,2981 WRINGER DR,ROSEVILLE,95661,CA,henry@gmail.com,07/26/1976,613401,
332,8616 ROCKPORTE CT,ROSEVILLE,95747,CA,henry@gmail.com,07/26/1976,614000,
333,4128 HILL ST,FAIR OAKS,95628,CA,henry@gmail.com,07/26/1976,680000,
334,1409 47TH ST,SACRAMENTO,95819,CA,henry@gmail.com,07/26/1976,699000,
335,3935 EL MONTE DR,LOOMIS,95650,CA,henry@gmail.com,07/26/1976,839000,
336,5840 WALERGA RD,SACRAMENTO,95842,CA,corbett@hotmail.com,09/19/1970,40000,
337,923 FULTON AVE,SACRAMENTO,95825,CA,corbett@hotmail.com,09/19/1970,48000,
338,261 REDONDO AVE,SACRAMENTO,95815,CA,henry@gmail.com,09/19/1970,61500,
339,4030 BROADWAY,SACRAMENTO,95817,CA,henry@gmail.com,09/19/1970,62050,
340,3660 22ND AVE,SACRAMENTO,95820,CA,henry@gmail.com,09/19/1970,65000,
341,3924 HIGH ST,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,65000,
342,4734 14TH AVE,SACRAMENTO,95820,CA,henry@gmail.com,09/19/1970,68000,
343,4734 14TH AVE,SACRAMENTO,95820,CA,henry@gmail.com,09/19/1970,68000,
344,5050 RHODE ISLAND DR Unit 4,SACRAMENTO,95841,CA,corbett@hotmail.com,09/19/1970,77000,
345,4513 GREENHOLME DR,SACRAMENTO,95842,CA,corbett@hotmail.com,09/19/1970,82732,
346,3845 ELM ST,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,84000,
347,3908 17TH AVE,SACRAMENTO,95820,CA,henry@gmail.com,09/19/1970,84675,
348,7109 CHANDLER DR,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,85000,
349,7541 SKELTON WAY,SACRAMENTO,95822,CA,henry@gmail.com,09/19/1970,90000,
350,9058 MONTOYA ST,SACRAMENTO,95826,CA,corbett@hotmail.com,09/19/1970,90000,
351,1016 CONGRESS AVE,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,91000,
352,540 MORRISON AVE,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,95000,
353,5303 JERRETT WAY,SACRAMENTO,95842,CA,henry@gmail.com,09/19/1970,97500,
354,2820 DEL PASO BLVD,SACRAMENTO,95815,CA,steve@outlook.com,09/19/1970,100000,
355,3715 TALLYHO DR Unit 78HIGH,SACRAMENTO,95826,CA,corbett@hotmail.com,09/19/1970,100000,
356,6013 ROWAN WAY,CITRUS HEIGHTS,95621,CA,henry@gmail.com,09/19/1970,101000,
357,2987 PONDEROSA LN,SACRAMENTO,95815,CA,henry@gmail.com,09/19/1970,102750,
358,3732 LANKERSHIM WAY,NORTH HIGHLANDS,95660,CA,henry@gmail.com,09/19/1970,112500,
359,2216 DUNLAP DR,SACRAMENTO,95821,CA,henry@gmail.com,09/19/1970,113000,
360,3503 21ST AVE,SACRAMENTO,95820,CA,henry@gmail.com,09/19/1970,114000,
361,523 EXCHANGE ST,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,114000,
362,8101 PORT ROYALE WAY,SACRAMENTO,95823,CA,henry@gmail.com,09/19/1970,114750,
363,8020 WALERGA RD,ANTELOPE,95843,CA,corbett@hotmail.com,09/19/1970,115000,
364,167 VALLEY OAK DR,ROSEVILLE,95678,CA,corbett@hotmail.com,09/19/1970,115000,
365,7876 BURLINGTON WAY,SACRAMENTO,95832,CA,henry@gmail.com,09/19/1970,116100,
366,3726 JONKO AVE,NORTH HIGHLANDS,95660,CA,henry@gmail.com,09/19/1970,119250,
367,7342 GIGI PL,SACRAMENTO,95828,CA,steve@outlook.com,09/19/1970,120000,
368,2610 PHYLLIS AVE,SACRAMENTO,95820,CA,henry@gmail.com,09/19/1970,120000,
369,4200 COMMERCE WAY Unit 711,SACRAMENTO,95834,CA,corbett@hotmail.com,09/19/1970,120000,
370,4621 COUNTRY SCENE WAY,SACRAMENTO,95823,CA,henry@gmail.com,09/19/1970,120108,
371,5380 VILLAGE WOOD DR,SACRAMENTO,95823,CA,henry@gmail.com,09/19/1970,121500,
372,2621 EVERGREEN ST,SACRAMENTO,95815,CA,henry@gmail.com,09/19/1970,121725,
373,201 CARLO CT,GALT,95632,CA,henry@gmail.com,09/19/1970,122000,
374,6743 21ST ST,SACRAMENTO,95822,CA,henry@gmail.com,09/19/1970,123000,
375,3128 VIA GRANDE,SACRAMENTO,95825,CA,henry@gmail.com,09/19/1970,125000,
376,2847 BELGRADE WAY,SACRAMENTO,95833,CA,henry@gmail.com,09/19/1970,125573,
377,7741 MILLDALE CIR,ELVERTA,95626,CA,henry@gmail.com,09/19/1970,126714,
378,9013 CASALS ST,SACRAMENTO,95826,CA,corbett@hotmail.com,09/19/1970,126960,
379,227 MAHAN CT Unit 1,ROSEVILLE,95678,CA,corbett@hotmail.com,09/19/1970,127000,
380,7349 FLETCHER FARM DR,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,127500,
381,7226 LARCHMONT DR,NORTH HIGHLANDS,95660,CA,henry@gmail.com,09/19/1970,130000,
382,4114 35TH AVE,SACRAMENTO,95824,CA,henry@gmail.com,09/19/1970,133105,
383,617 M ST,RIO LINDA,95673,CA,henry@gmail.com,09/19/1970,136500,
384,7032 FAIR OAKS BLVD,CARMICHAEL,95608,CA,corbett@hotmail.com,09/19/1970,139500,
385,2421 SANTINA WAY,ELVERTA,95626,CA,henry@gmail.com,09/19/1970,140000,
386,2368 CRAIG AVE,SACRAMENTO,95832,CA,henry@gmail.com,09/19/1970,140800,
387,2123 AMANDA WAY,SACRAMENTO,95822,CA,henry@gmail.com,09/19/1970,145000,
388,7620 DARLA WAY,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,147000,
389,8344 FIELDPOPPY CIR,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,149600,
390,3624 20TH AVE,SACRAMENTO,95820,CA,henry@gmail.com,09/19/1970,150000,
391,10001 WOODCREEK OAKS BLVD Unit 1415,ROSEVILLE,95747,CA,corbett@hotmail.com,09/19/1970,150000,
392,2848 PROVO WAY,SACRAMENTO,95822,CA,henry@gmail.com,09/19/1970,150000,
393,6045 EHRHARDT AVE,SACRAMENTO,95823,CA,henry@gmail.com,09/19/1970,155000,
394,1223 LAMBERTON CIR,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,155435,
395,1223 LAMBERTON CIR,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,155500,
396,6000 BIRCHGLADE WAY,CITRUS HEIGHTS,95621,CA,henry@gmail.com,09/19/1970,158000,
397,7204 THOMAS DR,NORTH HIGHLANDS,95660,CA,henry@gmail.com,09/19/1970,158000,
398,8363 LANGTREE WAY,SACRAMENTO,95823,CA,henry@gmail.com,09/19/1970,160000,
399,1675 VERNON ST Unit 8,ROSEVILLE,95678,CA,henry@gmail.com,09/19/1970,160000,
400,6632 IBEX WOODS CT,CITRUS HEIGHTS,95621,CA,henry@gmail.com,09/19/1970,164000,
401,117 EVCAR WAY,RIO LINDA,95673,CA,henry@gmail.com,09/19/1970,164000,
402,6485 LAGUNA MIRAGE LN,ELK GROVE,95758,CA,henry@gmail.com,09/19/1970,165000,
403,746 MOOSE CREEK WAY,GALT,95632,CA,henry@gmail.com,09/19/1970,167000,
404,8306 CURLEW CT,CITRUS HEIGHTS,95621,CA,henry@gmail.com,09/19/1970,167293,
405,8306 CURLEW CT,CITRUS HEIGHTS,95621,CA,henry@gmail.com,09/19/1970,167293,
406,5217 ARGO WAY,SACRAMENTO,95820,CA,henry@gmail.com,09/19/1970,168000,
407,7108 HEATHER TREE DR,SACRAMENTO,95842,CA,henry@gmail.com,09/19/1970,170000,
408,2956 DAVENPORT WAY,SACRAMENTO,95833,CA,henry@gmail.com,09/19/1970,170000,
409,10062 LINCOLN VILLAGE DR,SACRAMENTO,95827,CA,henry@gmail.com,09/19/1970,170000,
410,332 PALIN AVE,GALT,95632,CA,henry@gmail.com,09/19/1970,174000,
411,4649 FREEWAY CIR,SACRAMENTO,95841,CA,henry@gmail.com,09/19/1970,178000,
412,8593 DERLIN WAY,SACRAMENTO,95823,CA,henry@gmail.com,09/19/1970,180000,
413,9273 PREMIER WAY,SACRAMENTO,95826,CA,henry@gmail.com,09/19/1970,180000,
414,8032 DUSENBERG CT,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,180000,
415,7110 STELLA LN Unit 15,CARMICHAEL,95608,CA,corbett@hotmail.com,09/19/1970,182000,
416,1786 PIEDMONT WAY,ROSEVILLE,95661,CA,henry@gmail.com,09/19/1970,188325,
417,1347 HIDALGO CIR,ROSEVILLE,95747,CA,henry@gmail.com,09/19/1970,191500,
418,212 CAPPUCINO WAY,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,192000,
419,5938 WOODBRIAR WAY,CITRUS HEIGHTS,95621,CA,henry@gmail.com,09/19/1970,192700,
420,3801 WILDROSE WAY,SACRAMENTO,95826,CA,henry@gmail.com,09/19/1970,195000,
421,508 SAMUEL WAY,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,197654,
422,6128 CARL SANDBURG CIR,SACRAMENTO,95842,CA,henry@gmail.com,09/19/1970,198000,
423,1 KENNELFORD CIR,SACRAMENTO,95823,CA,henry@gmail.com,09/19/1970,200345,
424,909 SINGINGWOOD RD,SACRAMENTO,95864,CA,henry@gmail.com,09/19/1970,203000,
425,6671 FOXWOOD CT,SACRAMENTO,95841,CA,henry@gmail.com,09/19/1970,207000,
426,8165 AYN RAND CT,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,208000,
427,9474 VILLAGE TREE DR,ELK GROVE,95758,CA,henry@gmail.com,09/19/1970,210000,
428,7213 CALVIN DR,CITRUS HEIGHTS,95621,CA,henry@gmail.com,09/19/1970,212000,
429,8167 DERBY PARK CT,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,213675,
430,6344 LAGUNA MIRAGE LN,ELK GROVE,95758,CA,henry@gmail.com,09/19/1970,213697,
431,2945 RED HAWK WAY,SACRAMENTO,95833,CA,henry@gmail.com,09/19/1970,215000,
432,3228 I ST,SACRAMENTO,95816,CA,henry@gmail.com,09/19/1970,215000,
433,308 ATKINSON ST,ROSEVILLE,95678,CA,henry@gmail.com,09/19/1970,215100,
434,624 HOVEY WAY,ROSEVILLE,95678,CA,henry@gmail.com,09/19/1970,217500,
435,110 COPPER LEAF WAY,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,218000,
436,7535 ALMA VISTA WAY,SACRAMENTO,95831,CA,henry@gmail.com,09/19/1970,220000,
437,7423 WILSALL CT,ELK GROVE,95758,CA,henry@gmail.com,09/19/1970,221000,
438,8629 VIA ALTA WAY,ELK GROVE,95624,CA,henry@gmail.com,09/19/1970,222900,
439,3318 DAVIDSON DR,ANTELOPE,95843,CA,henry@gmail.com,09/19/1970,223139,
440,913 COBDEN CT,GALT,95632,CA,henry@gmail.com,09/19/1970,225500,
441,4419 79TH ST,SACRAMENTO,95820,CA,henry@gmail.com,09/19/1970,228327,
442,3012 SPOONWOOD WAY,SACRAMENTO,95833,CA,henry@gmail.com,09/19/1970,230000,
443,8728 CRYSTAL RIVER WAY,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,230000,
444,4709 AMBER LN Unit 1,SACRAMENTO,95841,CA,corbett@hotmail.com,09/19/1970,230522,
445,4508 OLD DAIRY DR,ANTELOPE,95843,CA,henry@gmail.com,09/19/1970,231200,
446,312 RIVER ISLE WAY,SACRAMENTO,95831,CA,henry@gmail.com,09/19/1970,232000,
447,301 OLIVADI WAY,SACRAMENTO,95834,CA,corbett@hotmail.com,09/19/1970,232500,
448,5636 25TH ST,SACRAMENTO,95822,CA,henry@gmail.com,09/19/1970,233641,
449,8721 SPRUCE RIDGE WAY,ANTELOPE,95843,CA,henry@gmail.com,09/19/1970,234000,
450,7461 WINDBRIDGE DR,SACRAMENTO,95831,CA,henry@gmail.com,09/19/1970,234500,
451,8101 LEMON COVE CT,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,235000,
452,10949 SCOTSMAN WAY,RANCHO CORDOVA,95670,CA,steve@outlook.com,09/19/1970,236000,
453,617 WILLOW CREEK DR,FOLSOM,95630,CA,henry@gmail.com,09/19/1970,236073,
454,3301 PARK DR Unit 1914,SACRAMENTO,95835,CA,corbett@hotmail.com,09/19/1970,238000,
455,709 CIMMARON CT,GALT,95632,CA,henry@gmail.com,09/19/1970,238861,
456,3305 RIO ROCA CT,ANTELOPE,95843,CA,henry@gmail.com,09/19/1970,239700,
457,9080 BEDROCK CT,SACRAMENTO,95829,CA,henry@gmail.com,09/19/1970,240000,
458,100 TOURMALINE CIR,SACRAMENTO,95834,CA,henry@gmail.com,09/19/1970,240000,
459,6411 RED BIRCH WAY,ELK GROVE,95758,CA,henry@gmail.com,09/19/1970,241000,
460,4867 LAGUNA DR,SACRAMENTO,95823,CA,henry@gmail.com,09/19/1970,245000,
461,3662 RIVER DR,SACRAMENTO,95833,CA,henry@gmail.com,09/19/1970,246000,
462,6943 WOLFGRAM WAY,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,247234,
463,77 RINETTI WAY,RIO LINDA,95673,CA,henry@gmail.com,09/19/1970,247480,
464,1316 I ST,RIO LINDA,95673,CA,henry@gmail.com,09/19/1970,249862,
465,2130 CATHERWOOD WAY,SACRAMENTO,95835,CA,henry@gmail.com,09/19/1970,251000,
466,8304 JUGLANS DR,ORANGEVALE,95662,CA,henry@gmail.com,09/19/1970,252155,
467,5308 MARBURY WAY,ANTELOPE,95843,CA,henry@gmail.com,09/19/1970,254172,
468,9182 LAKEMONT DR,ELK GROVE,95624,CA,henry@gmail.com,09/19/1970,258000,
469,2231 COUNTRY VILLA CT,AUBURN,95603,CA,corbett@hotmail.com,09/19/1970,260000,
470,8491 CRYSTAL WALK CIR,ELK GROVE,95758,CA,henry@gmail.com,09/19/1970,261000,
471,361 MAHONIA CIR,SACRAMENTO,95835,CA,henry@gmail.com,09/19/1970,261000,
472,3427 LA CADENA WAY,SACRAMENTO,95835,CA,henry@gmail.com,09/19/1970,261000,
473,955 BIG SUR CT,EL DORADO HILLS,95762,CA,henry@gmail.com,09/19/1970,262500,
474,11826 DIONYSUS WAY,RANCHO CORDOVA,95742,CA,henry@gmail.com,09/19/1970,266000,
475,5847 DEL CAMPO LN,CARMICHAEL,95608,CA,henry@gmail.com,09/19/1970,266000,
476,5635 FOXVIEW WAY,ELK GROVE,95757,CA,henry@gmail.com,09/19/1970,270000,
477,10372 VIA CINTA CT,ELK GROVE,95757,CA,henry@gmail.com,09/19/1970,274425,
478,6286 LONETREE BLVD,ROCKLIN,95765,CA,henry@gmail.com,09/19/1970,274500,
479,7744 SOUTHBREEZE DR,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,275336,
480,2242 ABLE WAY,SACRAMENTO,95835,CA,henry@gmail.com,09/19/1970,277980,
481,1042 STARBROOK DR,GALT,95632,CA,henry@gmail.com,09/19/1970,280000,
482,1219 G ST,SACRAMENTO,95814,CA,henry@gmail.com,09/19/1970,284686,
483,6220 OPUS CT,CITRUS HEIGHTS,95621,CA,henry@gmail.com,09/19/1970,284893,
484,5419 HAVENHURST CIR,ROCKLIN,95677,CA,henry@gmail.com,09/19/1970,285000,
485,220 OLD AIRPORT RD,AUBURN,95603,CA,steve@outlook.com,09/19/1970,285000,
486,4622 MEYER WAY,CARMICHAEL,95608,CA,henry@gmail.com,09/19/1970,285000,
487,4885 SUMMIT VIEW DR,EL DORADO,95623,CA,henry@gmail.com,09/19/1970,289000,
488,26 JEANROSS CT,SACRAMENTO,95832,CA,henry@gmail.com,09/19/1970,295000,
489,4800 MAPLEPLAIN AVE,ELK GROVE,95758,CA,henry@gmail.com,09/19/1970,296000,
490,10629 BASIE WAY,RANCHO CORDOVA,95670,CA,henry@gmail.com,09/19/1970,296056,
491,8612 WILLOW GROVE WAY,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,297359,
492,62 DE FER CIR,SACRAMENTO,95823,CA,henry@gmail.com,09/19/1970,299940,
493,2513 OLD KENMARE RD,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,304000,
494,3253 ABOTO WAY,RANCHO CORDOVA,95670,CA,henry@gmail.com,09/19/1970,305000,
495,3072 VILLAGE PLAZA DR,ROSEVILLE,95747,CA,henry@gmail.com,09/19/1970,307000,
496,251 CHANGO CIR,SACRAMENTO,95835,CA,henry@gmail.com,09/19/1970,311328,
497,8205 WEYBURN CT,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,313138,
498,8788 LA MARGARITA WAY,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,316630,
499,5912 DEEPDALE WAY,ELK GROVE,95758,CA,henry@gmail.com,09/19/1970,320000,
500,4712 PISMO BEACH DR,ANTELOPE,95843,CA,henry@gmail.com,09/19/1970,320000,
501,4741 PACIFIC PARK DR,ANTELOPE,95843,CA,henry@gmail.com,09/19/1970,325000,
502,310 GROTH CIR,SACRAMENTO,95834,CA,henry@gmail.com,09/19/1970,328578,
503,6121 WILD FOX CT,ELK GROVE,95757,CA,henry@gmail.com,09/19/1970,331000,
504,12241 CANYONLANDS DR,RANCHO CORDOVA,95742,CA,henry@gmail.com,09/19/1970,331500,
505,29 COOL FOUNTAIN CT,SACRAMENTO,95833,CA,henry@gmail.com,09/19/1970,340000,
506,907 RIO ROBLES AVE,SACRAMENTO,95838,CA,henry@gmail.com,09/19/1970,344755,
507,8909 BILLFISH WAY,SACRAMENTO,95828,CA,henry@gmail.com,09/19/1970,345746,
508,6232 GUS WAY,ELK GROVE,95757,CA,henry@gmail.com,09/19/1970,351000,
509,200 OAKWILDE ST,GALT,95632,CA,henry@gmail.com,09/19/1970,353767,
510,1033 PARK STREAM DR,GALT,95632,CA,henry@gmail.com,09/19/1970,355000,
511,200 ALLAIRE CIR,SACRAMENTO,95835,CA,henry@gmail.com,09/19/1970,356035,
512,1322 SUTTER WALK,SACRAMENTO,95816,CA,corbett@hotmail.com,09/19/1970,360000,
513,5479 NICKMAN WAY,SACRAMENTO,95835,CA,henry@gmail.com,09/19/1970,360552,
514,2103 BURBERRY WAY,SACRAMENTO,95835,CA,henry@gmail.com,09/19/1970,362305,
515,2450 SAN JOSE WAY,SACRAMENTO,95817,CA,henry@gmail.com,09/19/1970,365000,
516,7641 ROSEHALL DR,ROSEVILLE,95678,CA,henry@gmail.com,09/19/1970,367554,
517,1336 LAYSAN TEAL DR,ROSEVILLE,95747,CA,henry@gmail.com,09/19/1970,368500,
518,2802 BLACK OAK DR,ROCKLIN,95765,CA,henry@gmail.com,09/19/1970,370000,
519,2113 FALL TRAIL CT,PLACERVILLE,95667,CA,henry@gmail.com,09/19/1970,371086,
520,10112 LAMBEAU CT,ELK GROVE,95757,CA,henry@gmail.com,09/19/1970,378000,
521,6313 CASTRO VERDE WAY,ELK GROVE,95757,CA,henry@gmail.com,09/19/1970,383000,
522,3622 CURTIS DR,SACRAMENTO,95818,CA,henry@gmail.com,09/19/1970,388000,
523,11817 OPAL RIDGE WAY,RANCHO CORDOVA,95742,CA,henry@gmail.com,09/19/1970,395100,
524,170 LAGOMARSINO WAY,SACRAMENTO,95819,CA,henry@gmail.com,09/19/1970,400000,
525,2743 DEAKIN PL,EL DORADO HILLS,95762,CA,henry@gmail.com,09/19/1970,400000,
526,3361 ALDER CANYON WAY,ANTELOPE,95843,CA,henry@gmail.com,09/19/1970,408431,
527,2148 RANCH VIEW DR,ROCKLIN,95765,CA,henry@gmail.com,09/19/1970,413000,
528,398 LINDLEY DR,SACRAMENTO,95815,CA,steve@outlook.com,09/19/1970,416767,
529,3013 BRIDLEWOOD DR,EL DORADO HILLS,95762,CA,henry@gmail.com,09/19/1970,420000,
530,169 BAURER CIR,FOLSOM,95630,CA,henry@gmail.com,09/19/1970,423000,
531,2809 LOON CT,CAMERON PARK,95682,CA,henry@gmail.com,09/19/1970,423000,
532,1315 KONDOS AVE,SACRAMENTO,95814,CA,henry@gmail.com,09/19/1970,427500,
533,4966 CHARTER RD,ROCKLIN,95765,CA,henry@gmail.com,09/19/1970,430922,
534,9516 LAGUNA LAKE WAY,ELK GROVE,95758,CA,henry@gmail.com,09/19/1970,445000,
535,5201 BLOSSOM RANCH DR,ELK GROVE,95757,CA,henry@gmail.com,09/19/1970,450000,
536,3027 PALMATE WAY,SACRAMENTO,95834,CA,henry@gmail.com,09/19/1970,452000,
537,500 WINCHESTER CT,ROSEVILLE,95661,CA,henry@gmail.com,09/19/1970,470000,
538,5746 GELSTON WAY,EL DORADO HILLS,95762,CA,henry@gmail.com,09/19/1970,471000,
539,6935 ELM TREE LN,ORANGEVALE,95662,CA,henry@gmail.com,09/19/1970,475000,
540,9605 GOLF COURSE LN,ELK GROVE,95758,CA,henry@gmail.com,09/19/1970,484500,
541,719 BAYWOOD CT,EL DORADO HILLS,95762,CA,henry@gmail.com,09/19/1970,487500,
542,5954 TANUS CIR,ROCKLIN,95677,CA,henry@gmail.com,09/19/1970,488750,
543,100 CHELSEA CT,FOLSOM,95630,CA,henry@gmail.com,09/19/1970,500000,
544,1500 ORANGE HILL LN,PENRYN,95663,CA,henry@gmail.com,09/19/1970,506688,
545,408 KIRKWOOD CT,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,512000,
546,1732 TUSCAN GROVE CIR,ROSEVILLE,95747,CA,henry@gmail.com,09/19/1970,520000,
547,2049 EMPIRE MINE CIR,GOLD RIVER,95670,CA,henry@gmail.com,09/19/1970,528000,
548,9360 MAGOS RD,WILTON,95693,CA,henry@gmail.com,09/19/1970,579093,
549,104 CATLIN CT,FOLSOM,95630,CA,henry@gmail.com,09/19/1970,636000,
550,4734 GIBBONS DR,CARMICHAEL,95608,CA,henry@gmail.com,09/19/1970,668365,
551,4629 DORCHESTER LN,GRANITE BAY,95746,CA,henry@gmail.com,09/19/1970,676200,
552,2400 COUNTRYSIDE DR,PLACERVILLE,95667,CA,henry@gmail.com,09/19/1970,677048,
553,12901 FURLONG DR,WILTON,95693,CA,henry@gmail.com,09/19/1970,691659,
554,6222 CALLE MONTALVO CIR,GRANITE BAY,95746,CA,henry@gmail.com,09/19/1970,760000,
555,20 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
556,24 CRYSTALWOOD CIR,LINCOLN,95648,CA,henry@gmail.com,09/19/1970,4897,
